Date:  10:33; onsdag; februar 07; 2024
Model name: Exercise2
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/mm^2 (MPa))  ,X (mm)  ,Y (mm)  ,Z (mm)
560  ,1.0       ,4.5241  ,48.184  ,0
561  ,0.8       ,4.7086  ,47.722  ,0
562  ,0.9       ,4.6522  ,47.826  ,0
563  ,1.3       ,3.9078  ,48.996  ,0
564  ,1.3       ,3.5459  ,49.296  ,0
565  ,0.9       ,4.6535  ,47.684  ,0
566  ,1.0       ,4.4997  ,47.962  ,0
567  ,1.2       ,4.3023  ,48.158  ,0
568  ,1.3       ,4.0764  ,48.538  ,0
569  ,1.0       ,4.5995  ,47.645  ,0
570  ,1.0       ,4.5305  ,47.747  ,0
571  ,1.1       ,4.5464  ,47.604  ,0
572  ,1.2       ,4.3545  ,47.865  ,0
573  ,1.4       ,3.6149  ,48.786  ,0
574  ,1.4       ,3.3229  ,49.117  ,0
575  ,1.2       ,4.4944  ,47.562  ,0
576  ,1.2       ,4.4191  ,47.656  ,0
577  ,1.4       ,3.8368  ,48.266  ,0
578  ,1.2       ,4.4433  ,47.518  ,0
579  ,1.3       ,4.2673  ,47.74  ,0
580  ,1.3       ,4.1267  ,47.96  ,0
581  ,1.3       ,4.3934  ,47.473  ,0
582  ,1.3       ,4.3156  ,47.564  ,0
583  ,1.5       ,3.3922  ,48.456  ,0
584  ,1.5       ,3.1285  ,48.897  ,0
585  ,1.4       ,4.3447  ,47.426  ,0
586  ,1.4       ,4.137  ,47.686  ,0
587  ,1.4       ,3.8761  ,47.853  ,0
588  ,1.5       ,3.5838  ,48.096  ,0
589  ,1.5       ,4.2977  ,47.377  ,0
590  ,1.5       ,4.21  ,47.47  ,0
591  ,1.6       ,4.2523  ,47.327  ,0
592  ,1.5       ,4.0057  ,47.569  ,0
593  ,1.5       ,3.2108  ,48.08  ,0
594  ,1.5       ,2.9726  ,48.535  ,0
595  ,1.7       ,4.2086  ,47.276  ,0
596  ,1.6       ,4.1073  ,47.362  ,0
597  ,1.5       ,3.5853  ,47.768  ,0
598  ,1.8       ,4.1663  ,47.224  ,0
599  ,1.6       ,3.8708  ,47.437  ,0
600  ,1.9       ,4.1257  ,47.171  ,0
601  ,1.8       ,4.0196  ,47.245  ,0
602  ,1.6       ,3.7133  ,47.565  ,0
603  ,1.5       ,2.6579  ,48.198  ,0
604  ,2.0       ,4.0865  ,47.117  ,0
605  ,1.7       ,3.8297  ,47.283  ,0
606  ,2.1       ,4.049  ,47.062  ,0
607  ,1.9       ,3.9403  ,47.128  ,0
608  ,1.6       ,3.5982  ,47.447  ,0
609  ,2.2       ,4.0129  ,47.006  ,0
610  ,1.6       ,3.3078  ,47.448  ,0
611  ,1.5       ,2.298  ,47.973  ,0
612  ,2.2       ,3.9785  ,46.949  ,0
613  ,2.0       ,3.8586  ,47.005  ,0
614  ,2.3       ,3.9456  ,46.891  ,0
615  ,1.9       ,3.5972  ,47.016  ,0
616  ,2.4       ,3.9142  ,46.832  ,0
617  ,2.2       ,3.7957  ,46.854  ,0
618  ,2.5       ,3.8844  ,46.771  ,0
619  ,2.0       ,3.5878  ,46.85  ,0
620  ,1.7       ,3.3936  ,47.086  ,0
621  ,2.5       ,3.8565  ,46.71  ,0
622  ,2.6       ,3.8324  ,46.647  ,0
623  ,1.8       ,3.3556  ,46.929  ,0
624  ,1.6       ,3.0499  ,46.893  ,0
625  ,2.7       ,3.8121  ,46.586  ,0
626  ,2.4       ,3.6885  ,46.612  ,0
627  ,2.8       ,3.7926  ,46.527  ,0
628  ,2.2       ,3.5242  ,46.557  ,0
629  ,2.8       ,3.7735  ,46.469  ,0
630  ,2.5       ,3.6696  ,46.481  ,0
631  ,2.9       ,3.756  ,46.409  ,0
632  ,1.9       ,3.3024  ,46.53  ,0
633  ,2.9       ,3.74  ,46.35  ,0
634  ,3.0       ,3.7256  ,46.29  ,0
635  ,2.6       ,3.5996  ,46.265  ,0
636  ,3.0       ,3.7127  ,46.23  ,0
637  ,2.3       ,3.431  ,46.233  ,0
638  ,3.1       ,3.7042  ,46.107  ,0
639  ,3.1       ,3.6835  ,46.048  ,0
640  ,2.7       ,3.5704  ,46.053  ,0
641  ,3.1       ,3.6717  ,45.925  ,0
642  ,0.6       ,6.5509  ,68.655  ,0
643  ,0.6       ,6.0534  ,68.655  ,0
644  ,0.6       ,5.5495  ,68.655  ,0
645  ,0.6       ,5.045  ,68.655  ,0
646  ,0.6       ,4.5403  ,68.655  ,0
647  ,0.6       ,4.0356  ,68.655  ,0
648  ,0.6       ,3.5308  ,68.655  ,0
649  ,0.7       ,3.0261  ,68.655  ,0
650  ,0.7       ,2.5194  ,68.652  ,0
651  ,0.7       ,2  ,68.619  ,0
652  ,0.7       ,1.4755  ,68.485  ,0
653  ,0.7       ,1.0174  ,68.802  ,0
654  ,0.7       ,0.50392  ,68.655  ,0
655  ,0.6       ,6.6823  ,69.158  ,0
656  ,0.6       ,6.197  ,69.158  ,0
657  ,0.6       ,5.6984  ,69.158  ,0
658  ,0.6       ,5.1966  ,69.158  ,0
659  ,0.6       ,4.6942  ,69.158  ,0
660  ,0.6       ,4.1917  ,69.158  ,0
661  ,0.6       ,3.6892  ,69.158  ,0
662  ,0.6       ,3.1866  ,69.158  ,0
663  ,0.6       ,2.6826  ,69.157  ,0
664  ,0.7       ,2.1647  ,69.14  ,0
665  ,0.7       ,1.5738  ,69.078  ,0
666  ,0.7       ,1.0891  ,69.263  ,0
667  ,0.7       ,0.51403  ,69.158  ,0
668  ,0.6       ,6.8579  ,69.661  ,0
669  ,0.6       ,6.3522  ,69.661  ,0
670  ,0.6       ,5.8538  ,69.661  ,0
671  ,0.6       ,5.3539  ,69.661  ,0
672  ,0.6       ,4.8532  ,69.661  ,0
673  ,0.6       ,4.3523  ,69.661  ,0
674  ,0.6       ,3.8514  ,69.661  ,0
675  ,0.6       ,3.3504  ,69.661  ,0
676  ,0.6       ,2.849  ,69.661  ,0
677  ,0.6       ,2.3434  ,69.653  ,0
678  ,0.6       ,1.8302  ,69.609  ,0
679  ,0.6       ,1.3853  ,69.546  ,0
680  ,0.6       ,0.92467  ,69.728  ,0
681  ,0.6       ,0.48985  ,69.661  ,0
682  ,0.5       ,7.0083  ,70.164  ,0
683  ,0.5       ,6.5121  ,70.164  ,0
684  ,0.6       ,6.011  ,70.164  ,0
685  ,0.6       ,5.5098  ,70.164  ,0
686  ,0.6       ,5.0083  ,70.164  ,0
687  ,0.6       ,4.5065  ,70.164  ,0
688  ,0.6       ,4.0047  ,70.164  ,0
689  ,0.6       ,3.5029  ,70.164  ,0
690  ,0.6       ,3.001  ,70.164  ,0
691  ,0.6       ,2.4964  ,70.16  ,0
692  ,0.6       ,1.9772  ,70.124  ,0
693  ,0.6       ,1.453  ,69.994  ,0
694  ,0.6       ,1.007  ,70.315  ,0
695  ,0.6       ,0.50059  ,70.164  ,0
696  ,0.5       ,7.168  ,70.667  ,0
697  ,0.5       ,6.676  ,70.667  ,0
698  ,0.6       ,6.1771  ,70.667  ,0
699  ,0.6       ,5.6765  ,70.667  ,0
700  ,0.6       ,5.1756  ,70.667  ,0
701  ,0.6       ,4.6746  ,70.667  ,0
702  ,0.6       ,4.1735  ,70.667  ,0
703  ,0.6       ,3.6724  ,70.667  ,0
704  ,0.6       ,3.1713  ,70.667  ,0
705  ,0.6       ,2.6686  ,70.666  ,0
706  ,0.6       ,2.1517  ,70.648  ,0
707  ,0.6       ,1.5626  ,70.587  ,0
708  ,0.6       ,1.0838  ,70.772  ,0
709  ,0.6       ,0.512  ,70.667  ,0
710  ,0.4       ,7.3698  ,71.17  ,0
711  ,0.5       ,6.8314  ,71.17  ,0
712  ,0.5       ,6.3267  ,71.17  ,0
713  ,0.6       ,5.8268  ,71.17  ,0
714  ,0.6       ,5.3274  ,71.17  ,0
715  ,0.6       ,4.828  ,71.17  ,0
716  ,0.6       ,4.3294  ,71.17  ,0
717  ,0.6       ,3.8317  ,71.169  ,0
718  ,0.6       ,3.3325  ,71.17  ,0
719  ,0.6       ,2.8322  ,71.17  ,0
720  ,0.6       ,2.3295  ,71.16  ,0
721  ,0.6       ,1.8206  ,71.117  ,0
722  ,0.6       ,1.3792  ,71.055  ,0
723  ,0.6       ,0.92041  ,71.237  ,0
724  ,0.6       ,0.49132  ,71.17  ,0
725  ,0.4       ,7.5  ,71.673  ,0
726  ,0.5       ,6.9422  ,71.673  ,0
727  ,0.5       ,6.4262  ,71.673  ,0
728  ,0.6       ,5.9233  ,71.673  ,0
729  ,0.6       ,5.4233  ,71.673  ,0
730  ,0.6       ,4.9238  ,71.673  ,0
731  ,0.6       ,4.4264  ,71.67  ,0
732  ,0.6       ,3.9416  ,71.656  ,0
733  ,0.6       ,3.4539  ,71.665  ,0
734  ,0.6       ,2.9454  ,71.678  ,0
735  ,0.6       ,2.4471  ,71.652  ,0
736  ,0.6       ,1.9532  ,71.614  ,0
737  ,0.6       ,1.443  ,71.499  ,0
738  ,0.6       ,0.98942  ,71.831  ,0
739  ,0.6       ,0.5  ,71.673  ,0
740  ,0.4       ,7.5  ,72.176  ,0
741  ,0.5       ,6.9888  ,72.176  ,0
742  ,0.5       ,6.4757  ,72.176  ,0
743  ,0.5       ,5.971  ,72.176  ,0
744  ,0.6       ,5.4699  ,72.176  ,0
745  ,0.6       ,4.97  ,72.176  ,0
746  ,0.6       ,4.4718  ,72.171  ,0
747  ,0.6       ,3.99  ,72.134  ,0
748  ,0.6       ,3.5895  ,72.051  ,0
749  ,0.6       ,3.073  ,72.226  ,0
750  ,0.6       ,2.5114  ,72.142  ,0
751  ,0.6       ,2.0945  ,72.018  ,0
752  ,0.6       ,1.5715  ,72.075  ,0
753  ,0.6       ,1.0114  ,72.37  ,0
754  ,0.6       ,0.5  ,72.176  ,0
755  ,0.4       ,7.5  ,72.679  ,0
756  ,0.5       ,6.9979  ,72.679  ,0
757  ,0.5       ,6.4939  ,72.679  ,0
758  ,0.5       ,5.9907  ,72.679  ,0
759  ,0.6       ,5.4894  ,72.679  ,0
760  ,0.6       ,4.9891  ,72.679  ,0
761  ,0.6       ,4.4891  ,72.673  ,0
762  ,0.6       ,3.9947  ,72.627  ,0
763  ,0.6       ,3.5239  ,72.493  ,0
764  ,0.6       ,3.0144  ,72.826  ,0
765  ,0.6       ,2.5176  ,72.659  ,0
766  ,0.6       ,2.0312  ,72.448  ,0
767  ,0.6       ,1.5164  ,72.66  ,0
768  ,0.6       ,1.0018  ,72.892  ,0
769  ,0.6       ,0.5  ,72.679  ,0
770  ,0.4       ,7.5  ,73.182  ,0
771  ,0.5       ,6.9996  ,73.182  ,0
772  ,0.5       ,6.4987  ,73.182  ,0
773  ,0.5       ,5.9975  ,73.182  ,0
774  ,0.5       ,5.4967  ,73.182  ,0
775  ,0.6       ,4.9964  ,73.182  ,0
776  ,0.6       ,4.4959  ,73.177  ,0
777  ,0.6       ,3.9884  ,73.143  ,0
778  ,0.6       ,3.4933  ,73.016  ,0
779  ,0.6       ,2.9769  ,73.356  ,0
780  ,0.6       ,2.4911  ,73.196  ,0
781  ,0.6       ,1.9983  ,72.972  ,0
782  ,0.6       ,1.4791  ,73.183  ,0
783  ,0.6       ,0.98267  ,73.39  ,0
784  ,0.6       ,0.5  ,73.182  ,0
785  ,0.5       ,7.5  ,73.685  ,0
786  ,0.5       ,6.9999  ,73.685  ,0
787  ,0.5       ,6.4997  ,73.685  ,0
788  ,0.5       ,5.9994  ,73.685  ,0
789  ,0.5       ,5.4991  ,73.685  ,0
790  ,0.5       ,4.9989  ,73.685  ,0
791  ,0.6       ,4.4998  ,73.68  ,0
792  ,0.6       ,4.0019  ,73.652  ,0
793  ,0.6       ,3.4321  ,73.616  ,0
794  ,0.6       ,2.8945  ,73.818  ,0
795  ,0.6       ,2.4821  ,73.707  ,0
796  ,0.6       ,1.9302  ,73.564  ,0
797  ,0.6       ,1.3923  ,73.62  ,0
798  ,0.6       ,0.98976  ,73.881  ,0
799  ,0.6       ,0.5  ,73.685  ,0
800  ,0.5       ,7.5  ,74.188  ,0
801  ,0.5       ,7  ,74.188  ,0
802  ,0.5       ,6.4999  ,74.188  ,0
803  ,0.5       ,5.9999  ,74.188  ,0
804  ,0.5       ,5.4998  ,74.188  ,0
805  ,0.5       ,4.9997  ,74.188  ,0
806  ,0.5       ,4.5003  ,74.183  ,0
807  ,0.6       ,4.0139  ,74.144  ,0
808  ,0.6       ,3.5982  ,74.05  ,0
809  ,0.6       ,3.0608  ,74.249  ,0
810  ,0.6       ,2.5045  ,74.183  ,0
811  ,0.6       ,2.0925  ,74.033  ,0
812  ,0.6       ,1.5587  ,74.099  ,0
813  ,0.6       ,1.0066  ,74.389  ,0
814  ,0.6       ,0.5  ,74.188  ,0
815  ,0.5       ,7.5  ,74.691  ,0
816  ,0.5       ,7  ,74.691  ,0
817  ,0.5       ,6.5  ,74.691  ,0
818  ,0.5       ,6  ,74.691  ,0
819  ,0.5       ,5.4999  ,74.691  ,0
820  ,0.5       ,4.9999  ,74.691  ,0
821  ,0.5       ,4.4998  ,74.686  ,0
822  ,0.5       ,3.9959  ,74.652  ,0
823  ,0.6       ,3.5171  ,74.519  ,0
824  ,0.6       ,2.9895  ,74.848  ,0
825  ,0.6       ,2.5007  ,74.691  ,0
826  ,0.6       ,2.0154  ,74.48  ,0
827  ,0.6       ,1.49  ,74.678  ,0
828  ,0.6       ,0.98533  ,74.894  ,0
829  ,0.6       ,0.5  ,74.691  ,0
830  ,0.5       ,7.5  ,75.194  ,0
831  ,0.5       ,7  ,75.194  ,0
832  ,0.5       ,6.5  ,75.194  ,0
833  ,0.5       ,6  ,75.194  ,0
834  ,0.5       ,5.5  ,75.194  ,0
835  ,0.5       ,5  ,75.194  ,0
836  ,0.5       ,4.501  ,75.189  ,0
837  ,0.5       ,4.0041  ,75.161  ,0
838  ,0.5       ,3.4381  ,75.122  ,0
839  ,0.5       ,2.8983  ,75.322  ,0
840  ,0.6       ,2.4865  ,75.21  ,0
841  ,0.6       ,1.9359  ,75.068  ,0
842  ,0.6       ,1.3959  ,75.125  ,0
843  ,0.6       ,0.99075  ,75.388  ,0
844  ,0.6       ,0.5  ,75.194  ,0
845  ,0.5       ,7.5  ,75.697  ,0
846  ,0.5       ,7  ,75.697  ,0
847  ,0.5       ,6.5  ,75.697  ,0
848  ,0.5       ,6  ,75.697  ,0
849  ,0.5       ,5.5  ,75.697  ,0
850  ,0.5       ,5  ,75.697  ,0
851  ,0.5       ,4.5007  ,75.692  ,0
852  ,0.5       ,4.0145  ,75.652  ,0
853  ,0.5       ,3.5998  ,75.559  ,0
854  ,0.5       ,3.0622  ,75.757  ,0
855  ,0.5       ,2.506  ,75.69  ,0
856  ,0.6       ,2.0946  ,75.539  ,0
857  ,0.6       ,1.5602  ,75.607  ,0
858  ,0.6       ,1.007  ,75.897  ,0
859  ,0.6       ,0.5  ,75.697  ,0
860  ,0.5       ,7.5  ,76.2  ,0
861  ,0.5       ,7  ,76.2  ,0
862  ,0.5       ,6.5  ,76.2  ,0
863  ,0.5       ,6  ,76.2  ,0
864  ,0.5       ,5.5  ,76.2  ,0
865  ,0.5       ,5  ,76.2  ,0
866  ,0.5       ,4.4991  ,76.196  ,0
867  ,0.5       ,3.9938  ,76.162  ,0
868  ,0.5       ,3.516  ,76.028  ,0
869  ,0.5       ,2.9861  ,76.357  ,0
870  ,0.5       ,2.4984  ,76.2  ,0
871  ,0.5       ,2.0145  ,75.988  ,0
872  ,0.5       ,1.4878  ,76.186  ,0
873  ,0.5       ,0.98325  ,76.402  ,0
874  ,0.5       ,0.5  ,76.2  ,0
875  ,0.5       ,7.5  ,76.703  ,0
876  ,0.5       ,7  ,76.703  ,0
877  ,0.5       ,6.5  ,76.703  ,0
878  ,0.5       ,6  ,76.703  ,0
879  ,0.5       ,5.5  ,76.703  ,0
880  ,0.5       ,5  ,76.703  ,0
881  ,0.5       ,4.4991  ,76.701  ,0
882  ,0.5       ,3.9877  ,76.687  ,0
883  ,0.5       ,3.4134  ,76.638  ,0
884  ,0.5       ,2.8757  ,76.826  ,0
885  ,0.5       ,2.4651  ,76.732  ,0
886  ,0.5       ,1.9106  ,76.579  ,0
887  ,0.5       ,1.3765  ,76.62  ,0
888  ,0.5       ,0.97481  ,76.882  ,0
889  ,0.5       ,0.5  ,76.703  ,0
890  ,0.5       ,7.5  ,77.206  ,0
891  ,0.5       ,7  ,77.206  ,0
892  ,0.5       ,6.5  ,77.206  ,0
893  ,0.5       ,6  ,77.206  ,0
894  ,0.5       ,5.5  ,77.206  ,0
895  ,0.5       ,5  ,77.206  ,0
896  ,0.5       ,4.4997  ,77.206  ,0
897  ,0.5       ,3.9965  ,77.202  ,0
898  ,0.5       ,3.4807  ,77.194  ,0
899  ,0.5       ,2.9615  ,77.216  ,0
900  ,0.5       ,2.4673  ,77.225  ,0
901  ,0.5       ,1.972  ,77.15  ,0
902  ,0.5       ,1.4592  ,77.033  ,0
903  ,0.5       ,0.98949  ,77.368  ,0
904  ,0.5       ,0.5  ,77.206  ,0
905  ,0.5       ,7.5  ,77.709  ,0
906  ,0.5       ,7  ,77.709  ,0
907  ,0.5       ,6.5  ,77.709  ,0
908  ,0.5       ,6  ,77.709  ,0
909  ,0.5       ,5.5  ,77.709  ,0
910  ,0.5       ,5  ,77.709  ,0
911  ,0.5       ,4.4999  ,77.709  ,0
912  ,0.5       ,3.9992  ,77.708  ,0
913  ,0.5       ,3.4959  ,77.706  ,0
914  ,0.5       ,2.9901  ,77.709  ,0
915  ,0.5       ,2.4874  ,77.707  ,0
916  ,0.5       ,1.9884  ,77.659  ,0
917  ,0.5       ,1.4869  ,77.532  ,0
918  ,0.5       ,0.99644  ,77.868  ,0
919  ,0.5       ,0.5  ,77.709  ,0
920  ,0.5       ,7.5  ,78.212  ,0
921  ,0.5       ,7  ,78.212  ,0
922  ,0.5       ,6.5  ,78.212  ,0
923  ,0.5       ,6  ,78.212  ,0
924  ,0.5       ,5.5  ,78.212  ,0
925  ,0.5       ,5  ,78.212  ,0
926  ,0.5       ,4.5  ,78.212  ,0
927  ,0.5       ,3.9999  ,78.212  ,0
928  ,0.5       ,3.4992  ,78.211  ,0
929  ,0.5       ,2.9977  ,78.212  ,0
930  ,0.5       ,2.4963  ,78.206  ,0
931  ,0.5       ,1.9958  ,78.159  ,0
932  ,0.5       ,1.4955  ,78.034  ,0
933  ,0.5       ,0.99884  ,78.37  ,0
934  ,0.5       ,0.5  ,78.212  ,0
935  ,0.5       ,7.5  ,78.715  ,0
936  ,0.5       ,7  ,78.715  ,0
937  ,0.5       ,6.5  ,78.715  ,0
938  ,0.5       ,6  ,78.715  ,0
939  ,0.5       ,5.5  ,78.715  ,0
940  ,0.5       ,5  ,78.715  ,0
941  ,0.5       ,4.5  ,78.715  ,0
942  ,0.5       ,4  ,78.715  ,0
943  ,0.5       ,3.4999  ,78.715  ,0
944  ,0.5       ,2.9995  ,78.715  ,0
945  ,0.5       ,2.4991  ,78.708  ,0
946  ,0.5       ,1.9987  ,78.66  ,0
947  ,0.5       ,1.4985  ,78.536  ,0
948  ,0.5       ,0.99963  ,78.873  ,0
949  ,0.5       ,0.5  ,78.715  ,0
950  ,0.5       ,7.5  ,79.218  ,0
951  ,0.5       ,7  ,79.218  ,0
952  ,0.5       ,6.5  ,79.218  ,0
953  ,0.5       ,6  ,79.218  ,0
954  ,0.5       ,5.5  ,79.218  ,0
955  ,0.5       ,5  ,79.218  ,0
956  ,0.5       ,4.5  ,79.218  ,0
957  ,0.5       ,4  ,79.218  ,0
958  ,0.5       ,3.5  ,79.218  ,0
959  ,0.5       ,2.9999  ,79.218  ,0
960  ,0.5       ,2.4998  ,79.211  ,0
961  ,0.5       ,1.9997  ,79.163  ,0
962  ,0.5       ,1.4995  ,79.039  ,0
963  ,0.5       ,0.99989  ,79.376  ,0
964  ,0.5       ,0.5  ,79.218  ,0
965  ,0.5       ,7.5  ,79.721  ,0
966  ,0.5       ,7  ,79.721  ,0
967  ,0.5       ,6.5  ,79.721  ,0
968  ,0.5       ,6  ,79.721  ,0
969  ,0.5       ,5.5  ,79.721  ,0
970  ,0.5       ,5  ,79.721  ,0
971  ,0.5       ,4.5  ,79.721  ,0
972  ,0.5       ,4  ,79.721  ,0
973  ,0.5       ,3.5  ,79.721  ,0
974  ,0.5       ,3  ,79.721  ,0
975  ,0.5       ,2.5  ,79.714  ,0
976  ,0.5       ,1.9999  ,79.666  ,0
977  ,0.5       ,1.4999  ,79.542  ,0
978  ,0.5       ,0.99997  ,79.879  ,0
979  ,0.5       ,0.5  ,79.721  ,0
980  ,0.5       ,7.5  ,80.224  ,0
981  ,0.5       ,7  ,80.224  ,0
982  ,0.5       ,6.5  ,80.224  ,0
983  ,0.5       ,6  ,80.224  ,0
984  ,0.5       ,5.5  ,80.224  ,0
985  ,0.5       ,5  ,80.224  ,0
986  ,0.5       ,4.5  ,80.224  ,0
987  ,0.5       ,4  ,80.224  ,0
988  ,0.5       ,3.5  ,80.224  ,0
989  ,0.5       ,3  ,80.224  ,0
990  ,0.5       ,2.5  ,80.217  ,0
991  ,0.5       ,2  ,80.169  ,0
992  ,0.5       ,1.5  ,80.045  ,0
993  ,0.5       ,0.99999  ,80.382  ,0
994  ,0.5       ,0.5  ,80.224  ,0
995  ,0.5       ,7.5  ,80.727  ,0
996  ,0.5       ,7  ,80.727  ,0
997  ,0.5       ,6.5  ,80.727  ,0
998  ,0.5       ,6  ,80.727  ,0
999  ,0.5       ,5.5  ,80.727  ,0
1000  ,0.5       ,5  ,80.727  ,0
1001  ,0.5       ,4.5  ,80.727  ,0
1002  ,0.5       ,4  ,80.727  ,0
1003  ,0.5       ,3.5  ,80.727  ,0
1004  ,0.5       ,3  ,80.727  ,0
1005  ,0.5       ,2.5  ,80.72  ,0
1006  ,0.5       ,2  ,80.672  ,0
1007  ,0.5       ,1.5  ,80.548  ,0
1008  ,0.5       ,1  ,80.885  ,0
1009  ,0.5       ,0.5  ,80.727  ,0
1010  ,0.5       ,7.5  ,81.23  ,0
1011  ,0.5       ,7  ,81.23  ,0
1012  ,0.5       ,6.5  ,81.23  ,0
1013  ,0.5       ,6  ,81.23  ,0
1014  ,0.5       ,5.5  ,81.23  ,0
1015  ,0.5       ,5  ,81.23  ,0
1016  ,0.5       ,4.5  ,81.23  ,0
1017  ,0.5       ,4  ,81.23  ,0
1018  ,0.5       ,3.5  ,81.23  ,0
1019  ,0.5       ,3  ,81.23  ,0
1020  ,0.5       ,2.5  ,81.223  ,0
1021  ,0.5       ,2  ,81.175  ,0
1022  ,0.5       ,1.5  ,81.051  ,0
1023  ,0.5       ,1  ,81.388  ,0
1024  ,0.5       ,0.5  ,81.23  ,0
1025  ,0.5       ,7.5  ,81.733  ,0
1026  ,0.5       ,7  ,81.733  ,0
1027  ,0.5       ,6.5  ,81.733  ,0
1028  ,0.5       ,6  ,81.733  ,0
1029  ,0.5       ,5.5  ,81.733  ,0
1030  ,0.5       ,5  ,81.733  ,0
1031  ,0.5       ,4.5  ,81.733  ,0
1032  ,0.5       ,4  ,81.733  ,0
1033  ,0.5       ,3.5  ,81.733  ,0
1034  ,0.5       ,3  ,81.733  ,0
1035  ,0.5       ,2.5  ,81.726  ,0
1036  ,0.5       ,2  ,81.678  ,0
1037  ,0.5       ,1.5  ,81.553  ,0
1038  ,0.5       ,1  ,81.891  ,0
1039  ,0.5       ,0.5  ,81.733  ,0
1040  ,0.5       ,7.5  ,82.236  ,0
1041  ,0.5       ,7  ,82.236  ,0
1042  ,0.5       ,6.5  ,82.236  ,0
1043  ,0.5       ,6  ,82.236  ,0
1044  ,0.5       ,5.5  ,82.236  ,0
1045  ,0.5       ,5  ,82.236  ,0
1046  ,0.5       ,4.5  ,82.236  ,0
1047  ,0.5       ,4  ,82.236  ,0
1048  ,0.5       ,3.5  ,82.236  ,0
1049  ,0.5       ,3  ,82.236  ,0
1050  ,0.5       ,2.5  ,82.229  ,0
1051  ,0.5       ,2  ,82.181  ,0
1052  ,0.5       ,1.5  ,82.056  ,0
1053  ,0.5       ,1  ,82.394  ,0
1054  ,0.5       ,0.5  ,82.236  ,0
1055  ,0.5       ,7.5  ,82.739  ,0
1056  ,0.5       ,7  ,82.739  ,0
1057  ,0.5       ,6.5  ,82.739  ,0
1058  ,0.5       ,6  ,82.739  ,0
1059  ,0.5       ,5.5  ,82.739  ,0
1060  ,0.5       ,5  ,82.739  ,0
1061  ,0.5       ,4.5  ,82.739  ,0
1062  ,0.5       ,4  ,82.739  ,0
1063  ,0.5       ,3.5  ,82.739  ,0
1064  ,0.5       ,3  ,82.739  ,0
1065  ,0.5       ,2.5  ,82.732  ,0
1066  ,0.5       ,2  ,82.684  ,0
1067  ,0.5       ,1.5  ,82.559  ,0
1068  ,0.5       ,1  ,82.897  ,0
1069  ,0.5       ,0.5  ,82.739  ,0
1070  ,0.5       ,7.5  ,83.242  ,0
1071  ,0.5       ,7  ,83.242  ,0
1072  ,0.5       ,6.5  ,83.242  ,0
1073  ,0.5       ,6  ,83.242  ,0
1074  ,0.5       ,5.5  ,83.242  ,0
1075  ,0.5       ,5  ,83.242  ,0
1076  ,0.5       ,4.5  ,83.242  ,0
1077  ,0.5       ,4  ,83.242  ,0
1078  ,0.5       ,3.5  ,83.242  ,0
1079  ,0.5       ,3  ,83.242  ,0
1080  ,0.5       ,2.5  ,83.235  ,0
1081  ,0.5       ,2  ,83.187  ,0
1082  ,0.5       ,1.5  ,83.062  ,0
1083  ,0.5       ,1  ,83.4  ,0
1084  ,0.5       ,0.5  ,83.242  ,0
1085  ,0.5       ,7.5  ,83.745  ,0
1086  ,0.5       ,7  ,83.745  ,0
1087  ,0.5       ,6.5  ,83.745  ,0
1088  ,0.5       ,6  ,83.745  ,0
1089  ,0.5       ,5.5  ,83.745  ,0
1090  ,0.5       ,5  ,83.745  ,0
1091  ,0.5       ,4.5  ,83.745  ,0
1092  ,0.5       ,4  ,83.745  ,0
1093  ,0.5       ,3.5  ,83.745  ,0
1094  ,0.5       ,3  ,83.745  ,0
1095  ,0.5       ,2.5  ,83.738  ,0
1096  ,0.5       ,2  ,83.69  ,0
1097  ,0.5       ,1.5  ,83.565  ,0
1098  ,0.5       ,1  ,83.903  ,0
1099  ,0.5       ,0.5  ,83.745  ,0
1100  ,0.5       ,7.5  ,84.248  ,0
1101  ,0.5       ,7  ,84.248  ,0
1102  ,0.5       ,6.5  ,84.248  ,0
1103  ,0.5       ,6  ,84.248  ,0
1104  ,0.5       ,5.5  ,84.248  ,0
1105  ,0.5       ,5.0008  ,84.247  ,0
1106  ,0.5       ,4.5025  ,84.246  ,0
1107  ,0.5       ,4.0028  ,84.248  ,0
1108  ,0.5       ,3.5014  ,84.248  ,0
1109  ,0.5       ,3.0012  ,84.247  ,0
1110  ,0.5       ,2.502  ,84.24  ,0
1111  ,0.5       ,2.0014  ,84.195  ,0
1112  ,0.5       ,1.5003  ,84.07  ,0
1113  ,0.5       ,1.0003  ,84.407  ,0
1114  ,0.5       ,0.5  ,84.248  ,0
1115  ,0.5       ,7.5  ,84.751  ,0
1116  ,0.5       ,7  ,84.751  ,0
1117  ,0.5       ,6.5  ,84.751  ,0
1118  ,0.5       ,6  ,84.751  ,0
1119  ,0.5       ,5.5  ,84.751  ,0
1120  ,0.5       ,5.0014  ,84.748  ,0
1121  ,0.5       ,4.5156  ,84.735  ,0
1122  ,0.5       ,4.026  ,84.744  ,0
1123  ,0.5       ,3.515  ,84.759  ,0
1124  ,0.5       ,3.0052  ,84.751  ,0
1125  ,0.5       ,2.5148  ,84.732  ,0
1126  ,0.5       ,2.0155  ,84.704  ,0
1127  ,0.5       ,1.5033  ,84.593  ,0
